OBJECTID,CRN,CRASH_YEAR,UNIT_NUM,VEH_TYPE,BODY_TYPE,VEH_MOVEMENT,TRAVEL_SPD,VEHICLE_FAILURE
60542,2013093140,2013,3,1,4,6,0,0
60543,2013093140,2013,4,6,15,6,0,0
60544,2013093140,2013,5,1,4,6,0,0
60545,2013093141,2013,1,7,41,1,10,0
60546,2013093141,2013,2,1,2,6,0,0
60547,2013093142,2013,1,1,4,1,999,0
60548,2013093142,2013,2,1,4,12,999,0
60549,2013093142,2013,3,6,15,3,0,0
60550,2013093144,2013,1,6,19,1,999,0
60551,2013093144,2013,2,,,,,0
60552,2013093145,2013,1,4,51,1,60,0
60553,2013093145,2013,2,,,,,0
60554,2013093146,2013,1,6,15,12,999,0
60555,2013093146,2013,2,6,15,1,999,0
60556,2013093147,2013,1,1,4,12,999,0
60557,2013093147,2013,2,1,4,1,999,0
60558,2013093148,2013,1,99,,99,999,0
60559,2013093148,2013,2,,,,,0
60560,2013093149,2013,1,1,4,1,30,0
60561,2013093150,2013,1,1,9,1,999,0
60562,2013093150,2013,2,99,,1,999,0
60563,2013093151,2013,1,1,4,1,999,0
60564,2013093151,2013,2,1,4,1,999,0
60565,2013093151,2013,3,1,4,1,999,0
60566,2013093151,2013,4,1,4,1,999,0
60567,2013093152,2013,1,1,2,1,999,0
60568,2013093152,2013,2,4,51,1,999,0
60569,2013093153,2013,1,4,41,1,999,0
60570,2013093153,2013,2,4,51,1,999,0
60571,2013093154,2013,1,6,15,8,50,0
60572,2013093154,2013,2,4,51,1,35,0
60573,2013093155,2013,1,6,15,1,45,0
60574,2013093155,2013,2,1,4,3,0,0
60575,2013093155,2013,3,1,2,3,0,0
60576,2013093156,2013,1,1,3,2,999,0
60577,2013093156,2013,2,6,15,3,0,0
60578,2013093158,2013,1,1,4,15,10,0
60579,2013093158,2013,2,3,39,3,0,0
60580,2013093159,2013,1,1,4,99,999,0
60581,2013093159,2013,2,1,9,6,0,0
60582,2013093159,2013,3,1,4,6,0,0
60583,2013093159,2013,4,1,4,6,0,0
60584,2013093160,2013,1,1,2,1,20,0
60585,2013093160,2013,2,1,2,1,20,0
60586,2013093161,2013,1,1,2,10,999,0
60587,2013093161,2013,2,1,4,3,0,0
60588,2013093162,2013,1,1,4,1,999,0
60589,2013093162,2013,2,1,4,1,999,0
60590,2013093163,2013,1,4,41,1,71,0
60591,2013093163,2013,2,1,9,15,40,0
60592,2013093164,2013,1,7,15,1,999,0
60593,2013093164,2013,2,1,4,12,999,0
60594,2013093165,2013,1,1,4,1,30,0
60595,2013093165,2013,2,1,4,12,999,0
60596,2013093166,2013,1,1,9,1,999,0
60597,2013093166,2013,2,1,2,3,0,0
60598,2013093167,2013,1,1,2,1,999,0
60599,2013093167,2013,2,1,4,1,20,0
60600,2013093168,2013,1,1,4,12,999,0
60601,2013093168,2013,2,1,4,1,30,0
60602,2013093169,2013,1,4,41,12,999,0
60603,2013093169,2013,2,1,4,1,999,0
60604,2013093170,2013,1,1,4,1,30,0
60605,2013093170,2013,2,1,4,11,999,0
60606,2013093171,2013,1,7,41,1,30,0
60607,2013093171,2013,2,20,,1,999,0
60608,2013093172,2013,1,1,9,12,999,0
60609,2013093172,2013,2,1,2,1,999,0
60610,2013093173,2013,1,1,4,1,999,0
60611,2013093173,2013,2,1,4,6,0,0
60612,2013093174,2013,1,1,4,1,999,0
60613,2013093174,2013,2,1,4,12,999,0
60614,2013093175,2013,1,1,4,1,25,0
60615,2013093175,2013,2,2,28,1,25,0
60616,2013093176,2013,1,1,4,1,999,0
60617,2013093177,2013,1,1,2,1,999,0
60618,2013093177,2013,2,,,,,0
60619,2013093178,2013,1,20,,1,999,0
60620,2013093178,2013,2,1,4,1,999,0
60621,2013093179,2013,1,1,4,1,999,0
60622,2013093179,2013,2,20,,1,999,0
60623,2013093180,2013,1,1,4,12,999,0
60624,2013093180,2013,2,20,,1,999,0
60625,2013093181,2013,1,5,79,1,999,0
60626,2013093181,2013,2,5,79,3,35,0
60627,2013093182,2013,1,1,4,1,999,0
60628,2013093182,2013,2,2,28,1,999,0
60629,2013093183,2013,1,1,4,3,0,0
60630,2013093183,2013,2,6,15,3,0,0
60631,2013093184,2013,1,99,,1,999,0
60632,2013093184,2013,2,1,4,1,999,0
60633,2013093184,2013,3,1,9,1,999,0
60634,2013093185,2013,1,1,4,12,999,0
60635,2013093185,2013,2,6,15,1,999,0
60636,2013093186,2013,1,4,41,1,40,0
60637,2013093186,2013,2,1,4,12,40,0
60638,2013093187,2013,1,13,24,1,999,0
60639,2013093187,2013,2,1,4,1,999,0
60640,2013093188,2013,1,1,15,99,999,0
60641,2013093188,2013,2,20,,1,999,0
60642,2013093189,2013,1,1,4,1,999,0
60643,2013093189,2013,2,4,51,12,999,0
60644,2013093190,2013,1,6,15,99,999,0
60645,2013093190,2013,2,6,15,1,999,0
60646,2013093191,2013,1,6,15,1,999,0
60647,2013093192,2013,1,7,12,1,999,0
60648,2013093192,2013,2,1,4,1,999,0
60649,2013093193,2013,1,1,4,98,999,0
60650,2013093193,2013,2,20,,1,999,0
60651,2013093194,2013,1,1,4,1,999,0
60652,2013093194,2013,2,,,,,0
60653,2013093195,2013,1,2,20,16,999,0
60654,2013093196,2013,1,6,15,12,999,0
60655,2013093196,2013,2,13,24,1,999,0
60656,2013093197,2013,1,20,,1,999,0
60657,2013093197,2013,2,1,5,1,999,0
60658,2013093198,2013,1,1,9,8,999,0
60659,2013093198,2013,2,4,41,3,0,0
60660,2013093199,2013,1,3,39,1,999,0
60661,2013093199,2013,2,1,4,4,999,0
60662,2013093200,2013,1,1,4,8,25,0
60663,2013093201,2013,1,1,4,17,999,0
60664,2013093203,2013,1,6,15,1,999,0
60665,2013093203,2013,2,4,69,3,0,0
60666,2013093204,2013,1,1,2,1,999,0
60667,2013093204,2013,2,1,4,3,0,0
60668,2013093206,2013,1,2,28,1,999,0
60669,2013093206,2013,2,1,15,12,999,0
60670,2013093207,2013,1,1,9,1,999,0
60671,2013093207,2013,2,1,4,1,999,0
60672,2013093208,2013,1,4,51,1,999,0
60673,2013093208,2013,2,6,15,1,999,0
60674,2013093208,2013,3,1,4,2,999,0
60675,2013093209,2013,1,1,4,1,35,0
60676,2013093209,2013,2,7,69,6,0,0
60677,2013093210,2013,1,1,4,1,25,0
60678,2013093210,2013,2,20,,1,999,0
60679,2013093232,2013,1,6,15,15,10,0
60680,2013093232,2013,2,1,3,1,30,0
60681,2013093232,2013,3,6,15,3,0,0
60682,2013093282,2013,1,1,4,15,50,0
60683,2013093282,2013,2,1,4,15,50,0
60684,2013093283,2013,1,6,15,2,45,0
60685,2013093283,2013,2,1,12,3,0,0
60686,2013093283,2013,3,4,69,2,45,0
60687,2013093283,2013,4,1,4,2,35,0
60688,2013093284,2013,1,6,15,1,55,0
60689,2013093285,2013,1,6,15,1,44,0
60690,2013093285,2013,2,1,15,1,999,0
60691,2013093287,2013,1,1,5,1,35,0
60692,2013093287,2013,2,6,15,3,0,0
60693,2013093288,2013,1,6,15,1,999,0
60694,2013093288,2013,2,6,15,2,999,0
60695,2013093289,2013,1,1,4,1,45,0
60696,2013093289,2013,2,6,15,3,0,0
60697,2013093290,2013,1,99,,15,55,0
60698,2013093290,2013,2,1,4,1,55,0
60699,2013093291,2013,1,1,4,1,55,0
60700,2013093291,2013,2,6,15,3,0,0
60701,2013093292,2013,1,1,4,1,35,0
60702,2013093292,2013,2,1,4,1,35,0
60703,2013093292,2013,3,1,4,1,25,0
60704,2013093295,2013,1,1,4,1,65,0
60705,2013093296,2013,1,1,4,1,50,0
60706,2013093297,2013,1,1,4,1,50,0
60707,2013093298,2013,1,1,4,1,45,0
60708,2013093298,2013,2,1,4,1,5,0
60709,2013093298,2013,3,1,3,1,5,0
60710,2013093300,2013,1,1,4,5,45,0
60711,2013093300,2013,2,1,5,1,40,0
60712,2013093300,2013,3,6,15,1,30,0
60713,2013093550,2013,1,6,15,3,0,0
60714,2013093550,2013,2,,,,,0
60715,2013093552,2013,1,1,4,1,999,0
60716,2013093552,2013,2,1,1,1,999,0
60717,2013093553,2013,1,1,15,1,999,0
60718,2013093553,2013,2,6,15,1,999,0
60719,2013093553,2013,3,1,4,6,0,0
60720,2013093554,2013,1,1,4,1,70,1
60721,2013093554,2013,2,1,4,1,20,1
60722,2013093554,2013,3,1,4,6,0,1
60723,2013093554,2013,4,4,51,6,0,1
60724,2013093555,2013,1,1,4,15,999,0
60725,2013093555,2013,2,5,51,1,999,0
60726,2013093556,2013,1,1,4,13,999,0
60727,2013093556,2013,2,,,,,0
60728,2013093557,2013,1,6,15,98,999,0
60729,2013093557,2013,2,1,4,6,0,0
60730,2013093557,2013,3,1,2,6,0,0
60731,2013093557,2013,4,1,4,6,0,0
60732,2013093565,2013,1,1,4,15,999,0
60733,2013093565,2013,2,1,4,3,0,0
60734,2013093565,2013,3,1,9,2,999,0
60735,2013093566,2013,1,1,9,1,999,0
60736,2013093566,2013,2,20,,1,999,0
60737,2013093567,2013,1,1,2,12,999,0
60738,2013093567,2013,2,1,4,1,999,0
60739,2013093568,2013,1,1,5,1,999,0
60740,2013093568,2013,2,1,4,12,999,0
60741,2013093569,2013,1,7,12,1,999,0
60742,2013093569,2013,2,20,,99,999,0
60743,2013093570,2013,1,2,20,8,20,0
60744,2013093570,2013,2,7,4,6,0,0
60745,2013093571,2013,1,2,29,1,999,1
60746,2013093572,2013,1,1,5,1,999,0
60747,2013093572,2013,2,1,4,1,999,0
60748,2013093573,2013,1,6,15,1,999,0
60749,2013093573,2013,2,20,,1,999,0
60750,2013093574,2013,1,,,,,0
60751,2013093574,2013,2,1,9,1,999,0
60752,2013093575,2013,1,1,4,1,99,0
60753,2013093575,2013,2,1,4,1,99,0
60754,2013093576,2013,1,4,51,1,999,0
60755,2013093576,2013,2,1,4,13,999,0
60756,2013093578,2013,1,99,,1,999,0
60757,2013093578,2013,2,1,4,1,999,0
60758,2013093579,2013,1,1,4,16,35,0
60759,2013093579,2013,2,6,5,6,0,0
60760,2013093580,2013,1,4,51,1,999,0
60761,2013093580,2013,2,1,9,13,999,0
60762,2013093581,2013,1,1,2,99,999,0
60763,2013093581,2013,2,,,,,0
60764,2013093673,2013,1,1,1,15,20,0
60765,2013093673,2013,2,6,15,2,20,0
60766,2013093674,2013,1,1,4,1,55,1
60767,2013093674,2013,2,1,4,3,0,1
60768,2013093675,2013,1,1,4,15,70,0
60769,2013093675,2013,2,1,2,15,75,0
60770,2013093676,2013,1,1,4,1,60,0
60771,2013093677,2013,1,6,15,1,30,0
60772,2013093677,2013,2,6,15,1,5,0
60773,2013093678,2013,1,4,51,15,35,0
60774,2013093678,2013,2,1,6,1,20,0
60775,2013093679,2013,1,1,3,1,25,0
60776,2013093679,2013,2,6,15,1,10,0
60777,2013093680,2013,1,1,4,15,999,0
60778,2013093680,2013,2,1,15,1,999,0
60779,2013093747,2013,1,6,15,1,999,0
60780,2013093747,2013,2,1,4,1,999,0
60781,2013093884,2013,1,2,28,1,999,0
60782,2013093885,2013,1,1,4,7,999,0
60783,2013093885,2013,2,1,5,6,0,0
60784,2013093885,2013,3,6,19,6,0,0
60785,2013093885,2013,4,6,15,6,0,0
60786,2013093885,2013,5,1,4,6,0,0
60787,2013093885,2013,6,1,4,6,0,0
60788,2013093885,2013,7,6,15,6,0,0
60789,2013093886,2013,1,6,15,1,5,0
60790,2013093886,2013,2,20,,1,999,0
60791,2013093980,2013,1,1,4,1,50,0
60792,2013093980,2013,2,6,15,2,10,0
60793,2013093981,2013,1,1,4,1,50,0
60794,2013093981,2013,2,6,15,2,10,0
60795,2013093982,2013,1,1,4,16,50,0
60796,2013094811,2013,1,1,2,1,999,0
60797,2013094811,2013,2,1,4,6,0,0
60798,2013094927,2013,1,6,15,1,65,0
60799,2013094929,2013,1,1,4,17,60,0
60800,2013094930,2013,1,1,6,1,30,0
60801,2013094930,2013,2,6,15,3,0,0
60802,2013094930,2013,3,1,4,3,0,0
60803,2013094932,2013,1,1,2,1,30,0
60804,2013094932,2013,2,1,1,1,5,0
60805,2013094933,2013,1,1,2,1,30,0
60806,2013094933,2013,2,6,15,2,10,0
60807,2013094934,2013,1,1,5,16,15,0
60808,2013094934,2013,2,1,3,3,0,0
60809,2013094935,2013,1,1,4,15,999,0
60810,2013094935,2013,2,5,75,1,55,0
60811,2013094936,2013,1,2,20,17,30,0
60812,2013094937,2013,1,1,3,1,35,1
60813,2013094937,2013,2,1,15,3,0,1
60814,2013094937,2013,3,6,15,3,0,1
60815,2013094938,2013,1,1,4,1,50,1
60816,2013094940,2013,1,6,15,1,50,0
60817,2013094941,2013,1,1,4,1,60,0
60818,2013094942,2013,1,1,4,17,50,0
60819,2013094979,2013,1,1,4,1,999,0
60820,2013094979,2013,2,1,4,2,999,0
60821,2013095005,2013,1,4,69,1,30,1
60822,2013095021,2013,1,1,4,1,999,0
60823,2013095134,2013,1,5,75,15,15,0
60824,2013095134,2013,2,6,15,3,0,0
60825,2013095317,2013,1,7,12,2,20,0
60826,2013095317,2013,2,6,15,3,0,0
60827,2013095318,2013,1,1,4,1,55,0
60828,2013095318,2013,2,1,4,2,15,0
60829,2013095318,2013,3,6,15,2,15,0
60830,2013095319,2013,1,7,41,1,20,0
60831,2013095319,2013,2,1,4,3,0,0
60832,2013095319,2013,3,1,4,3,0,0
60833,2013095319,2013,4,1,4,3,0,0
60834,2013095320,2013,1,4,51,1,45,0
60835,2013095320,2013,2,1,4,1,5,0
60836,2013095321,2013,1,7,12,10,25,0
60837,2013095321,2013,2,1,4,6,0,0
60838,2013095692,2013,1,4,51,15,45,0
60839,2013095692,2013,2,7,41,1,45,0
60840,2013095692,2013,3,6,15,2,5,0
60841,2013095692,2013,4,6,15,3,0,0
60842,2013095693,2013,1,7,41,15,50,0
60843,2013095693,2013,2,1,4,1,50,0
60844,2013095693,2013,3,4,12,1,50,0
60845,2013095693,2013,4,4,51,1,50,0
60846,2013095696,2013,1,6,15,2,45,0
60847,2013095696,2013,2,6,15,2,5,0
60848,2013095696,2013,3,1,4,3,0,0
60849,2013095697,2013,1,1,5,2,35,0
60850,2013095697,2013,2,1,2,3,0,0
60851,2013095700,2013,1,1,4,1,10,0
60852,2013095700,2013,2,1,15,2,5,0
60853,2013095701,2013,1,4,41,15,15,0
60854,2013095701,2013,2,5,79,16,40,0
60855,2013095701,2013,3,1,15,16,2,0
60856,2013095702,2013,1,6,15,1,20,0
60857,2013095702,2013,2,6,15,3,0,0
60858,2013095944,2013,1,20,,1,999,0
60859,2013095944,2013,2,6,15,99,20,0
60860,2013095945,2013,1,13,24,1,999,0
60861,2013095945,2013,2,1,4,1,999,0
60862,2013095946,2013,1,1,4,99,999,0
60863,2013095946,2013,2,1,4,99,999,0
60864,2013095947,2013,1,1,4,99,999,0
60865,2013095948,2013,1,1,4,1,999,0
60866,2013095948,2013,2,1,1,1,999,0
60867,2013095950,2013,1,6,19,1,999,0
60868,2013095950,2013,2,,,,,0
60869,2013095951,2013,1,4,51,1,3,1
60870,2013095951,2013,2,4,51,6,0,1
60871,2013095951,2013,3,,,,,1
60872,2013095952,2013,1,1,9,1,999,0
60873,2013095952,2013,2,,,,,0
60874,2013095953,2013,1,1,4,16,45,0
60875,2013095953,2013,2,4,15,12,30,0
60876,2013095954,2013,1,1,2,1,999,0
60877,2013095954,2013,2,7,41,12,999,0
60878,2013095955,2013,1,4,41,1,25,1
60879,2013095955,2013,2,1,2,13,5,1
60880,2013095956,2013,1,1,4,12,999,0
60881,2013095956,2013,2,1,4,1,999,0
60882,2013095957,2013,1,1,4,1,999,0
60883,2013095957,2013,2,,,,,0
60884,2013095958,2013,1,6,15,12,35,0
60885,2013095958,2013,2,,,,,0
60886,2013095959,2013,1,1,9,1,999,0
60887,2013095959,2013,2,6,15,6,0,0
60888,2013095960,2013,1,1,4,12,999,0
60889,2013095960,2013,2,,,,,0
60890,2013095961,2013,1,6,15,4,999,0
60891,2013095961,2013,2,,,,,0
60892,2013095962,2013,1,1,2,1,999,0
60893,2013095962,2013,2,1,4,10,999,0
60894,2013095963,2013,1,1,4,1,999,0
60895,2013095963,2013,2,1,4,6,0,0
60896,2013095963,2013,3,1,2,6,0,0
60897,2013095963,2013,4,1,5,6,0,0
60898,2013095964,2013,1,4,51,1,999,0
60899,2013095964,2013,2,6,15,1,999,0
60900,2013095965,2013,1,1,9,1,30,0
60901,2013095965,2013,2,1,4,12,30,0
60902,2013095966,2013,1,4,51,1,999,0
60903,2013095966,2013,2,20,,1,999,0
60904,2013095967,2013,1,6,15,1,999,0
60905,2013095967,2013,2,6,15,6,0,0
60906,2013095968,2013,1,1,5,12,999,0
60907,2013095968,2013,2,1,2,1,999,0
60908,2013095969,2013,1,1,4,1,999,0
60909,2013095969,2013,2,1,4,12,999,0
60910,2013095970,2013,1,1,9,1,999,0
60911,2013095970,2013,2,2,23,1,999,0
60912,2013095971,2013,1,,,,,0
60913,2013095971,2013,2,1,4,1,999,0
60914,2013095972,2013,1,1,4,1,999,0
60915,2013095972,2013,2,1,15,12,999,0
60916,2013095973,2013,1,1,9,14,999,0
60917,2013095973,2013,2,,,,,0
60918,2013095974,2013,1,6,15,1,999,0
60919,2013095974,2013,2,6,15,1,999,0
60920,2013095975,2013,1,13,24,1,999,0
60921,2013095975,2013,2,4,51,1,999,0
60922,2013095976,2013,1,2,29,1,999,0
60923,2013095976,2013,2,1,4,6,0,0
60924,2013095976,2013,3,7,41,6,0,0
60925,2013095977,2013,1,6,15,99,999,0
60926,2013095977,2013,2,1,4,1,999,0
60927,2013095977,2013,3,6,15,6,0,0
60928,2013095978,2013,1,6,15,1,999,0
60929,2013095978,2013,2,1,4,12,999,0
60930,2013095979,2013,1,1,4,1,999,0
60931,2013095979,2013,2,6,15,1,999,0
60932,2013095980,2013,1,,,,,0
60933,2013095980,2013,2,1,4,12,999,0
60934,2013095982,2013,1,1,2,12,999,0
60935,2013095982,2013,2,1,4,1,999,0
60936,2013095983,2013,1,1,4,1,999,0
60937,2013095983,2013,2,1,4,12,999,0
60938,2013095984,2013,1,1,9,1,999,0
60939,2013095984,2013,2,1,4,1,25,0
60940,2013095985,2013,1,4,41,1,999,0
60941,2013095985,2013,2,1,4,1,999,0
60942,2013095986,2013,1,1,4,1,15,0
60943,2013095986,2013,2,,,,,0
60944,2013095987,2013,1,6,15,8,999,0
60945,2013095988,2013,1,1,4,4,999,0
60946,2013095988,2013,2,,,,,0
60947,2013095989,2013,1,4,15,1,999,0
60948,2013095989,2013,2,1,4,12,999,0
60949,2013095990,2013,1,3,69,1,999,0
60950,2013095990,2013,2,1,4,1,999,0
60951,2013095991,2013,1,1,4,1,999,0
60952,2013095991,2013,2,1,4,12,999,0
60953,2013095992,2013,1,1,9,1,999,0
60954,2013095992,2013,2,1,4,12,999,0
60955,2013095994,2013,1,6,15,1,999,0
60956,2013095994,2013,2,,,,,0
60957,2013095995,2013,1,4,51,1,35,0
60958,2013095995,2013,2,1,4,6,0,0
60959,2013095996,2013,1,1,4,1,999,0
60960,2013095996,2013,2,7,41,1,999,0
60961,2013095997,2013,1,1,4,12,20,0
60962,2013095997,2013,2,,,,,0
60963,2013095998,2013,1,7,41,1,999,0
60964,2013095998,2013,2,1,4,6,0,0
60965,2013095999,2013,1,1,4,98,50,0
60966,2013095999,2013,2,1,4,98,0,0
60967,2013095999,2013,3,1,4,6,0,0
60968,2013096000,2013,1,6,15,1,999,0
60969,2013096000,2013,2,1,2,6,0,0
60970,2013096001,2013,1,1,4,1,999,0
60971,2013096001,2013,2,,,,,0
60972,2013096002,2013,1,20,,1,999,0
60973,2013096002,2013,2,1,4,1,999,0
60974,2013096003,2013,1,1,4,1,999,0
60975,2013096003,2013,2,6,15,1,999,0
60976,2013096004,2013,1,99,99,98,999,0
60977,2013096004,2013,2,1,4,12,999,0
60978,2013096005,2013,1,1,2,17,999,0
60979,2013096006,2013,1,7,41,12,999,0
60980,2013096006,2013,2,6,15,1,999,0
60981,2013096007,2013,1,4,69,1,999,0
60982,2013096007,2013,2,4,15,6,0,0
60983,2013096007,2013,3,1,4,6,0,0
60984,2013096007,2013,4,1,4,6,0,0
60985,2013096007,2013,5,1,4,6,0,0
60986,2013096008,2013,1,7,69,1,999,0
60987,2013096008,2013,2,1,4,1,999,0
60988,2013096009,2013,1,1,4,1,999,0
60989,2013096009,2013,2,1,4,1,999,0
60990,2013096010,2013,1,1,4,1,999,0
60991,2013096010,2013,2,1,5,6,0,0
60992,2013096010,2013,3,4,15,6,0,0
60993,2013096010,2013,4,1,3,6,0,0
60994,2013096011,2013,1,1,4,1,999,0
60995,2013096011,2013,2,1,4,12,999,0
60996,2013096012,2013,1,99,,1,999,0
60997,2013096012,2013,2,1,4,1,999,0
60998,2013096012,2013,3,6,15,3,0,0
60999,2013096013,2013,1,1,4,1,30,0
61000,2013096013,2013,2,1,4,1,60,0
65001,2013121374,2013,2,1,4,17,999,0
65002,2013121375,2013,1,4,51,12,999,0
65003,2013121375,2013,2,1,2,4,999,0
65004,2013121376,2013,1,20,,1,999,0
65005,2013121376,2013,2,1,2,1,15,0
65006,2013121377,2013,1,6,19,1,999,0
65007,2013121377,2013,2,,,,,0
65008,2013121379,2013,1,1,4,1,999,0
65009,2013121379,2013,2,1,4,6,0,0
65010,2013121379,2013,3,1,4,6,0,0
65011,2013121380,2013,1,1,4,1,25,0
65012,2013121380,2013,2,1,4,12,15,0
65013,2013121381,2013,1,1,4,1,15,0
65014,2013121381,2013,2,4,51,1,999,0
65015,2013121382,2013,1,1,4,1,999,0
65016,2013121382,2013,2,,,,,0
65017,2013121383,2013,1,4,15,16,999,0
65018,2013121383,2013,2,6,15,17,999,0
65019,2013121384,2013,1,6,15,17,999,0
65020,2013121385,2013,1,1,4,99,999,0
65021,2013121385,2013,2,1,15,1,999,0
65022,2013121386,2013,1,1,9,1,999,0
65023,2013121386,2013,2,6,15,1,999,0
65024,2013121387,2013,1,2,20,1,999,0
65025,2013121388,2013,1,1,4,1,999,0
65026,2013121388,2013,2,1,5,1,999,0
65027,2013121389,2013,1,7,49,11,3,0
65028,2013121389,2013,2,7,41,6,0,0
65029,2013121389,2013,3,1,4,6,0,0
65030,2013121390,2013,1,6,15,99,999,0
65031,2013121390,2013,2,20,,1,999,0
65032,2013121391,2013,1,1,4,1,999,0
65033,2013121391,2013,2,1,2,3,0,0
65034,2013121392,2013,1,1,4,1,999,0
65035,2013121392,2013,2,4,15,6,0,0
65036,2013121393,2013,1,1,4,98,999,0
65037,2013121393,2013,2,4,15,6,0,0
65038,2013121393,2013,3,6,15,98,0,0
65039,2013121394,2013,1,2,29,1,999,0
65040,2013121394,2013,2,1,15,12,999,0
65041,2013121395,2013,1,1,15,12,999,0
65042,2013121395,2013,2,1,4,1,999,0
65043,2013121396,2013,1,1,6,1,5,0
65044,2013121396,2013,2,6,15,3,0,0
65045,2013121397,2013,1,2,28,1,25,0
65046,2013121397,2013,2,1,9,99,,0
65047,2013121398,2013,1,1,1,17,999,0
65048,2013121398,2013,2,1,4,6,0,0
65049,2013121398,2013,3,6,15,6,0,0
65050,2013121398,2013,4,1,2,6,0,0
65051,2013121399,2013,1,1,4,1,10,0
65052,2013121399,2013,2,,,,,0
65053,2013121400,2013,1,20,,1,999,0
65054,2013121400,2013,2,4,51,2,999,0
65055,2013121401,2013,1,6,19,99,999,0
65056,2013121401,2013,2,,,,,0
65057,2013121402,2013,1,1,4,10,30,1
65058,2013121402,2013,2,4,51,6,0,1
65059,2013121402,2013,3,,,,,1
65060,2013121403,2013,1,1,4,1,999,0
65061,2013121403,2013,2,3,69,12,999,0
65062,2013121404,2013,1,1,4,12,999,0
65063,2013121404,2013,2,1,5,1,999,0
65064,2013121405,2013,1,1,4,12,999,0
65065,2013121405,2013,2,1,4,1,999,0
65066,2013121407,2013,1,7,41,1,999,0
65067,2013121408,2013,1,6,15,1,999,0
65068,2013121408,2013,2,,,,,0
65069,2013121409,2013,1,6,15,12,999,0
65070,2013121410,2013,1,1,2,1,999,0
65071,2013121410,2013,2,1,4,1,999,0
65072,2013121411,2013,1,6,15,2,999,0
65073,2013121411,2013,2,7,12,1,999,0
65074,2013121412,2013,1,1,15,1,999,0
65075,2013121412,2013,2,1,2,1,999,0
65076,2013121413,2013,1,1,4,1,999,0
65077,2013121413,2013,2,1,4,1,999,0
65078,2013121414,2013,1,1,4,12,25,0
65079,2013121414,2013,2,,,,,0
65080,2013121415,2013,1,1,4,12,15,0
65081,2013121415,2013,2,,,,,0
65082,2013121416,2013,1,1,15,12,999,0
65083,2013121416,2013,2,2,28,1,999,0
65084,2013121417,2013,1,1,4,12,999,0
65085,2013121417,2013,2,1,4,1,999,0
65086,2013121418,2013,1,1,4,12,999,0
65087,2013121418,2013,2,1,2,1,999,0
65088,2013121419,2013,1,4,15,1,999,0
65089,2013121419,2013,2,1,2,6,0,0
65090,2013121419,2013,3,1,4,6,0,0
65091,2013121419,2013,4,6,15,6,0,0
65092,2013121420,2013,1,1,4,12,999,0
65093,2013121420,2013,2,1,3,1,999,0
65094,2013121421,2013,1,1,15,1,999,0
65095,2013121421,2013,2,1,4,12,999,0
65096,2013121422,2013,1,2,29,4,999,0
65097,2013121422,2013,2,1,9,1,999,0
65098,2013121423,2013,1,1,5,5,5,0
65099,2013121423,2013,2,7,41,1,25,0
65100,2013121423,2013,3,6,15,6,0,0
65101,2013121424,2013,1,6,15,12,5,0
65102,2013121424,2013,2,20,,99,999,0
65103,2013121425,2013,1,20,,8,999,0
65104,2013121425,2013,2,1,4,3,0,0
65105,2013121426,2013,1,4,51,1,999,0
65106,2013121426,2013,2,1,4,12,999,0
65107,2013121427,2013,1,1,4,1,10,0
65108,2013121427,2013,2,1,4,7,10,0
65109,2013121428,2013,1,1,4,1,999,0
65110,2013121428,2013,2,2,20,1,999,0
65111,2013121429,2013,1,1,4,4,999,0
65112,2013121429,2013,2,,,,,0
65113,2013121430,2013,1,1,4,99,999,0
65114,2013121430,2013,2,,,,,0
65115,2013121431,2013,1,6,15,1,999,0
65116,2013121431,2013,2,1,2,1,999,0
65117,2013121432,2013,1,1,4,1,999,0
65118,2013121432,2013,2,,,,,0
65119,2013121433,2013,1,1,2,1,99,0
65120,2013121433,2013,2,4,15,3,0,0
65121,2013121434,2013,1,4,15,1,999,0
65122,2013121434,2013,2,1,4,1,999,0
65123,2013121435,2013,1,1,4,1,999,0
65124,2013121435,2013,2,4,41,1,999,0
65125,2013121436,2013,1,2,28,1,999,0
65126,2013121436,2013,2,99,,1,999,0
65127,2013121437,2013,1,2,20,1,999,0
65128,2013121437,2013,2,1,2,12,999,0
65129,2013121438,2013,1,1,9,1,20,0
65130,2013121438,2013,2,,,,,0
65131,2013121439,2013,1,1,4,4,999,0
65132,2013121440,2013,1,6,15,10,10,0
65133,2013121440,2013,2,,,,,0
65134,2013121440,2013,3,,,,,0
65135,2013121441,2013,1,1,4,1,22,0
65136,2013121441,2013,2,,,,,0
65137,2013121442,2013,1,6,15,1,999,0
65138,2013121442,2013,2,1,4,1,999,0
65139,2013121442,2013,3,1,4,3,0,0
65140,2013121443,2013,1,6,15,10,10,0
65141,2013121443,2013,2,,,,,0
65142,2013121444,2013,1,1,9,12,999,0
65143,2013121444,2013,2,1,4,1,999,0
65144,2013121444,2013,3,7,41,6,0,0
65145,2013121445,2013,1,1,4,99,999,0
65146,2013121445,2013,2,1,2,6,0,0
65147,2013121447,2013,1,1,4,11,999,0
65148,2013121447,2013,2,,,,,0
65149,2013121449,2013,1,1,4,1,999,0
65150,2013121449,2013,2,1,4,6,0,0
65151,2013121450,2013,1,6,15,1,999,0
65152,2013121450,2013,2,6,15,1,999,0
65153,2013121451,2013,1,1,4,1,999,1
65154,2013121451,2013,2,99,,6,0,1
